title,abstract,year,journal
A robust gene signature for the prediction of early relapse in stage Iâ€“III colon cancer,"Colon cancer patients experiencing early relapse consistently exhibited poor survival. The aim of our study was to develop an mRNA signature that can help to detect early relapse cases in stage I-III colon cancer. Public microarray datasets of stage I-III colon cancer samples were extracted from the Gene Expression Omnibus database. Propensity score matching analysis was performed between patients in the early relapse group and the long-term survival group from GSE39582 discovery series (NÂ =Â 386), and patients were 1Â :Â 1 matched. Global mRNA expression changes were then analyzed between the paired groups to identify the differentially expressed genes. Lasso Cox regression modeling analysis was conducted for the selection of prognostic mRNA. Fifteen mRNA were finally identified to build an early relapse classifier. With specific risk score formula, patients were classified into a high-risk group and a low-risk group. Relapse-free survival was significantly different between the two groups in every series, including discovery [hazard ratio (HR): 2.547, 95% confidence interval (CI): 1.708-3.797, PÂ <Â 0.001)], internal validation (HR: 5.146, 95% CI: 1.968-13.457, PÂ <Â 0.001), and external validation (HR: 1.977, 95% CI: 1.295-3.021, PÂ <Â 0.001) sets of patients. Time-dependent receiver-operating characteristic at 1Â year suggested more prognostic accuracy of the classifier [area under curve (AUCÂ =Â 0.703)] than the American Joint Commission on Cancer tumor-node-metastasis staging system (AUCÂ =Â 0.659) in all 951 patients. In conclusion, we developed a robust mRNA signature that can effectively classify colon cancer patients into groups with low and high risks of early relapse. This mRNA signature may help select high-risk colon cancer patients who require more aggressive therapeutic intervention.",2018,Molecular Oncology
Association of the IL-10 Gene Family Locus on Chromosome 1 with Juvenile Idiopathic Arthritis (JIA),"BACKGROUND
The cytokine IL-10 and its family members have been implicated in autoimmune diseases and we have previously reported that genetic variants in IL-10 were associated with a rare group of diseases called juvenile idiopathic arthritis (JIA). The aim of this study was to fine map genetic variants within the IL-10 cytokine family cluster on chromosome 1 using linkage disequilibrium (LD)-tagging single nucleotide polymorphisms (tSNPs) approach with imputation and conditional analysis to test for disease associations.


METHODOLOGY/PRINCIPAL FINDINGS
Fifty-three tSNPs were tested for association between Caucasian paediatric cohorts [219 systemic JIA (sJIA), 187 persistent oligoarticular JIA (pOJIA), and 139 extended OJIA (eOJIA) patients], and controls (Wellcome Trust control cohort, WTCCC2). Significant association with sJIA was detected at rs1400986 in the promoter of IL-20 (odds ratio 1.53; 95% CI 1.21-1.93; pâ€Š=â€Š0.0004), but in no other subtypes. Imputation analysis identified additional associated SNPs for pOJIA at IL-20 and IL-24, including a rare, functional, missense variant at IL-24 with a pâ€Š=â€Š0.0002. Penalised logistic regression analysis with HyperLasso and conditional analysis identified several further associations with JIA subtypes. In particular, haplotype analysis refined the sJIA association, with a joint effect at rs1400986 and rs4129024 in intron 1 of MAPKAPK2 (pâ€Š=â€Š3.2E-5). For pOJIA, a 3-SNP haplotype including rs1878672 in intron 3 of IL-10 showed evidence for association (pâ€Š=â€Š0.0018). In eOJIA, rs10863962 (3'UTR of FCAMR) and rs12409577 (intron of IL-19) haplotype showed some evidence of association (pâ€Š=â€Š0.0003).


CONCLUSIONS
This study supports previous association of IL-20 with sJIA. Haplotype analyses provided stronger association signals than single point analyses, while a penalised logistic regression approach also suggested multiple independent association signals. Replication studies are required to confirm or refute these findings. The results indicate that combined effects with unknown/rare variants remain to be characterised in JIA, and represent a possible example of synthetic association in this region.",2012,PLoS ONE
Computation of Least Angle Regression coefficient profiles and LASSO estimates.,COMPUTATION OF LEAST ANGLE REGRESSION COEFFICIENT PROFILES AND LASSO ESTIMATES,2016,
Context-Aware Video Summarization,"We present a method that is able to find the most informative video portions, leading to a summarization of video sequences. In contrast to the existing works, our method is able to capture the important video portions through information about individual local motion regions, as well as the interactions between these motion regions. Specifically, our proposed Context-Aware Video Summarization (CAVS) framework adopts the methodology of sparse coding with generalized sparse group lasso to learn a dictionary of video features and a dictionary of spatio-temporal feature correlation graphs. Sparsity ensures that the most informative features and relationships are retained. The feature correlations, represented by a dictionary of graphs, indicate how motion regions correlate to each other globally. When a new video segment is processed by CAVS, both dictionaries are updated in an online fashion. Specifically, CAVS scans through every video segment to determine if the new features along with the feature correlations, can be sparsely represented by the learned dictionaries. If not, the dictionaries are updated, and the corresponding video segments are incorporated into the summarized video. The results on four public datasets, mostly composed of surveillance videos and a small amount of other online videos, show the effectiveness of our proposed method.",2016,
la_fabrique: a web3D electronic museum for the binary years,"Who makes up the intended audience and likely participants? Anyone who would like to play with VRML on the Macintosh, and soon on Linux. twirl's small footprint when executed is nice for tweaking VRML files in concert with a text editor. What did it feel like presenting at the Web3D RoundUP? The Web3D RoundUP was an excellent venue for twirl. I received very positive feedback and additional press coverage due to visibility gained from my presentation. No other forum captures the excitement and potential of 3D and the Internet as well as the RoundUR Where can the work be accessed on-line? More information about twirl and zap technologies is available from the Internet at www.zaptech.com. Binaries and source for twirl are available from www.zaptech.com/ software/twirl. Preliminaries The project la fabrique emphasizes new opportunities revealed by emerging technologies (such as VRML97, Java3D, Flash-Shock-wave or the coming X3D and MPEG4) for artists. A new era of creation is opening up for architects, artists as well as designers, sound designers, dj's, graphic artists, et aI.This exhibition is now displayed in the Web3D on-line community, on the famous Canal+ virtual world (http://virtuel.cplus.fr). This project won the Golden Lasso Award in the art category of the last Web3D RoundUP, held during the Web3D 2000 conference in Monterey, CA, and has been made possible thanks to the work produced by more than 30 artists. The Web3D artists in this electronic art exhibit include Andy Generalities Central concepts regarding the network were used as a theme during this first year's exhibition of the electronic museum la_fabrique. The artists may take positions with respect to this shared conceptual theme. The precepts are the following: that the network and the digital spaces represent the emergence of a mutating reality. This reality is a deformed expression, an accelerated evolution of our society and our physical world. A (new) world submitted to near-natural and neo-Darwinian processes of evolution and (technological) auto-selection, inside of which the values are melted and mixed: human: nature: machine: information. It is in fact a world that becomes more and more complex and that informs itself: a mutating reality or a recombinant reality. We could describe this as a new layer of information, the noosphere (as described by Th. de Chardin), that adds itself to the already existing environment, the biosphere. Thus, new landscapes and territories are emerging. New architectures, new social relations and forms of communication â€¦",2000,
Structured Sparsity Models for Brain Decoding from fMRI Data,"Structured sparsity methods have been recently proposed that allow to incorporate additional spatial and temporal information for estimating models for decoding mental states from fMRI data. These methods carry the promise of being more interpretable than simpler Lasso or Elastic Net methods. However, despite sparsity has often been advocated as leading to more interpretable models, we show that by itself sparsity and also structured sparsity could lead to unstable models. We present an extension of the Total Variation method and assess several other structured sparsity models on accuracy, sparsity and stability. Our results indicate that structured sparsity via the Sparse Total Variation can mitigate some of the instability inherent in simpler sparse methods, but more research is required to build methods that can reliably infer relevant activation patterns from fMRI data.",2012,2012 Second International Workshop on Pattern Recognition in NeuroImaging
Early Cretaceous (Albian) Spores and Pollen from the Glen Rose Formation of Texas and their Significance for Correlation of the Potomac Group,"abstract Because the Gulf Coast Lower Cretaceous is dated by ammonites, it has great potential as a reference section for correlating continental sequences such as the Potomac Group and dating events in the rise of angiosperms. Middle Albian terrestrial palynofloras from Oklahoma have been described in detail, but the early Albian interval, represented in the Glen Rose Formation of Texas, is less well known. Samples from two localities on the Paluxy River, which correlate with horizons containing late early Albian ammonites, are dominated by Classopollis and Exesipollenites, but angiosperm pollen is the next most common terrestrial element, and there are several index spore species for Zone II in the Potomac Group. Among the angiosperms, reticulate monosulcates are most common and diverse, but there are also several tricolpate species. Stratigraphically important angiosperms include the Clavatipollenites rotundus group and reticulate tricolpates, which appear in the upper part of Potomac Zone I and the dated earliest Albian of England and Portugal. However, there are also tricolpates with striate-reticulate sculpture, a pollen type that is not known from upper Zone I but appears in the late early Albian of Portugal. This assemblage contrasts with floras from Potomac Zone II and the middle Albian (lower Fredericksburg Group) of Oklahoma, where tricolpates overtook monosulcate angiosperms in species diversity. These results confirm arguments based on the Portuguese section that there is a significant hiatus between Potomac Zones I and II, and that this gap is at least partly late early Albian. The dominance of Classopollis and Exesipollenites and the occurrence of isolated Northern Gondwanan elements (Sergipea, Tucanopollis) suggest that Texas lay in a transition zone between Southern Laurasia and the hotter and drier Northern Gondwana province, but regional studies are needed to disentangle geographic and climatic factors from effects of the lagoonal local environment.",2018,Palynology
Perceptual quality estimation of H.264/AVC videos using reduced-reference and no-reference models,"Abstract. Reduced-reference (RR) and no-reference (NR) models for video quality estimation, using features that account for the impact of coding artifacts, spatio-temporal complexity, and packet losses, are proposed. The purpose of this study is to analyze a number of potentially quality-relevant features in order to select the most suitable set of features for building the desired models. The proposed sets of features have not been used in the literature and some of the features are used for the first time in this study. The features are employed by the least absolute shrinkage and selection operator (LASSO), which selects only the most influential of them toward perceptual quality. For comparison, we apply feature selection in the complete feature sets and ridge regression on the reduced sets. The models are validated using a database of H.264/AVC encoded videos that were subjectively assessed for quality in an ITU-T compliant laboratory. We infer that just two features selected by RR LASSO and two bitstream-based features selected by NR LASSO are able to estimate perceptual quality with high accuracy, higher than that of ridge, which uses more features. The comparisons with competing works and two full-reference metrics also verify the superiority of our models.",2016,Journal of Electronic Imaging
Anlage zur Abwasseraufbereitung,"Die Erfindung betrifft eine Anlage zur Abwasseraufbereitung mit einem Puffertank zum Speichern von aufzubereitendem Abwasser, einem Bioreaktortank zur Aufnahme von aufzubereitendem Abwasser aus dem Puffertank, wobei Abwasser im Bioreaktortank durch Mikroorganismen unter anaeroben Bedingungen aufbereitet wird, und einem Filtertank zum Aufnehmen von Abwasser aus dem Bioreaktortank, wobei der Filtertank ein Filtermedium zum Filtern von Abwasser aufweist. Die Anlage ist erfindungsgemas dadurch gekennzeichnet, dass der Bioreaktortank in einem unteren Bereich eine Einlassoffnung fur Abwasser aufweist, wobei eine Einstromrichtung des Abwassers aufwarts gerichtet ist, dass Abmessungen der Einlassoffnung und eine Pumpgeschwindigkeit von Abwasser in den Bioreaktortank zum Erzeugen einer laminaren Stromung im Bioreaktortank gewahlt sind, dass der Bioreaktortank ein Abflussrohr aufweist, wobei sich zumindest ein Endbereich des Abflussrohrs innerhalb des Bioreaktortanks nach oben erstreckt und eine nach oben gerichtete Eintrittsoffnung aufweist, und dass die Eintrittsoffnung des Abflussrohrs in einem oberen Abschnitt eines im Betrieb mit Abwasser gefullten Bereichs des Bioreaktortanks angeordnet ist. Zudem betrifft die Erfindung ein entsprechendes Verfahren zur Abwasseraufbereitung.",2012,
Molasses syntectoniques du versant nord des PyrÃ©nÃ©es : la SÃ©rie de Palassou,"Apres rectification des principales discontinuites et des differents horizons-reperes, la remise en ordre stratigraphique de la serie de palassou entre le bassin de pamiers et le horst de treziers aboutit a l'identification de trois unites tectono-sedimentaires se succedant de l'ilerdien moyen a l'eocene terminal. Ce schema etendu au bassin de limoux et au minervois conduit a proposer un systeme d'endoreisme generalise, en liaison avec l'importance de la deformation en creux. L'hypothese d'un gauchissement crustal aquitain est alors envisagee",2020,
Plasma and whole blood exchange in meningococcal sepsis.,"The present study describes the effect of plasma exchange or whole blood exchange (PEBE) on the survival rate among patients with fulminant meningococcal sepsis and on the level of circulating endotoxin. Since 1989 all patients with meningococcal disease and hypotension who were admitted to our intensive care unit were treated with PEBE. Results for our patients were compared with those for a historical control group conventionally treated between 1984 and 1989 (n = 10; mortality rate, 60%); the expected mortality rate, which was based on the Niklasson prognostic score and was calculated for seven patients in this control group, was 73%. A total of 15 patients were treated with PEBE, three (20%) of whom died, whereas the prognostic score (calculated for 14 patients) for this group was 62%. In two of the fatal cases, PEBE was started after a delay of greater than or equal to 40 hours. In the remaining 13 patients, PEBE was started within 5-30 hours after the first hospital admission. The mortality rate among this group was 8% (one of 13 patients); this rate was significantly different from that among the control group (P = .025). For seven patients treated with PEBE, plasma endotoxin concentrations were sequentially measured. The overall half-life (+/- SEM) of endotoxin was 181 +/- 18 minutes. This is approximately the same as reported values for patients who were not treated with PEBE. It is concluded that early initiation of PEBE may improve the rate of survival among patients with meningococcal infection and hypotension but that the mechanism of the beneficial effect is most likely not based on the elimination of endotoxin.",1992,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America
Estimating sparse models from multivariate discrete data via transformed Lasso,"The type of â„“1 norm regularization used in Lasso and related methods typically yields sparse parameter estimates where most of the estimates are equal to zero. We study a class of estimators obtained by applying a linear transformation on the parameter vector before evaluating the â„“1 norm. The resulting â€œtransformed Lassoâ€ yields estimates that are â€œsmoothâ€ in a way that depends on the applied transformation. The optimization problem is convex and can be solved efficiently using existing tools. We present two examples: the Haar transform which corresponds to variable length Markov chain (context-tree) models, and the Walsh-Hadamard transform which corresponds to linear combinations of XOR (parity) functions of binary input features.",2009,2009 Information Theory and Applications Workshop
A M onte Carlo M odelfor'JetQ uenching',"W ehavedeveloped theM onteCarlo sim ulation program Jew el 1.0 (JetEvolution W ith Energy Loss),which interfaces a perturbativenalstate parton shower with m edium eects occurring in ultra- relativistic heavy ion collisions.Thisisdoneby com paring foreach jetfragm enttheprobability offurther perturbative splitting with the density-dependent probability ofscattering with the m edium .A sim ple hadronisation m echanism isincluded.In the absence ofm edium eects,we validate Jew el against a set ofbenchm ark jet m easurem ents.For elastic interactions with the m edium ,we characterise not only the m edium -induced m odication ofthe jet,butalso the jet-induced m odication ofthe m edium .O urm ain physicsresultistheobservation thatcollisionaland radiativem edium m odicationslead to characteristic dierencesin thejetfragm entation pattern,which persistabovea softbackground cut.W earguethatthis should allow to disentanglecollisionaland radiativeparton energy lossm echanism sby m easuring the n-jet fraction ora classofjetshape observables.",2009,
Identifying Complex Brain Networks Using Penalized Regression Methods,"The recorded electrical activity of complex brain networks through the EEG reflects their intrinsic spatial, temporal and spectral properties. In this work we study the application of new penalized regression methods to i) the spatial characterization of the brain networks associated with the identification of faces and ii) the PARAFAC analysis of resting-state EEG. The use of appropriate constraints through non-convex penalties allowed three types of inverse solutions (Loreta, Lasso Fusion and ENet L) to spatially localize networks in agreement with previous studies with fMRI. Furthermore, we propose a new penalty based in the Information Entropy for the constrained PARAFAC analysis of resting EEG that allowed the identification in time, frequency and space of those brain networks with minimum spectral entropy. This study is an initial attempt to explicitly include complexity descriptors as a constraint in multilinear EEG analysis.",2008,Journal of Biological Physics
Upper and lower bounds for the average value and for the variance of the safety coefficients of structures with random resistance,"SommarioRichiamato un teorema[1] [2] che fornisce un maggiorante della media dei moltiplicatori di collasso plastico di una struttura dotata di elementi a resistenza aleatoria, si dimostra come sia possibile fornirne un minorante. Si dimostra poi come sia possibile fornire un minorante ed un maggiorante della varianza dei moltiplicatori di collasso.I limiti indicati sono, benchÃ¨ basati su quantitÃ  fornite dalla elaborazione di variabili aleatorie, calcolati con criteri deterministici dal punto di vista dell'analisi limite.SummaryBy going back to a theorem[1] [2] which gives an upper bound of the average plastic collapse load of a structure whose elements have random resistance, a method is demonstrated for supplying a lower bound.It will then be shown how it is possible to find an upper and a lower bound of the variance of collapse load of all structures conceivable in terms of random resistance.As far as limit analysis is concerned only a deterministic calculation is requested by the above methods.",1971,Meccanica
A Model Selection Criterion for LASSO Estimate with Scaling,"There have been several studies to relax a bias problem in LASSO (Least Absolute Shrinkage and Selection Operator). In this article, we considered to solve a bias problem of LASSO estimator by scaling and derived a model selection criterion under the scaling method. The proposed scaling value is valid to compensate the excessive shrinkage of LASSO estimator and is easy to compute by using LASSO estimator. Moreover, we derived SURE (Steinâ€™s Unbiased Risk Estimate) as a model selection criterion. This analytic solution is also a benefit of the proposed scaling value. Furthermore, we verified the risk estimate and confirmed its effectiveness through a simple numerical example.",2019,
New developments in managing physician-industry relationships.,"OVER THE PAST2YEARS,POLICIES GOVERNING THE RElationship between physicians and pharmaceuticalanddevicecompanieshaveundergoneremarkable changes. A 2004 task force appointed by the AmericanBoardof InternalMedicineFoundation(ABIM)and the Institute on Medicine as a Profession (IMAP) found existing guidelines to be lax. At that time, the industryâ€™s PharmaceuticalResearchandManufacturersofAmerica(PhRMA)Code ignored many salient issues, such as disclosure, speakerâ€™s bureaus,andghostwritingandsetonlymodestboundariesaround dispensing food,gifts, andtravel reimbursements. TheAmericanMedicalAssociationâ€™s ethicalguidelines largelyduplicated PhRMAâ€™s;however,onsuchpracticesasgift taking, itwaseven morepermissive.TheAmericanCollegeofPhysiciansacknowledged the influence of gifts on physician practices but did not prohibit them. Governmentbodies, includingtheOfficeof the Inspector General of Health and Human Services, essentially endorsedthePhRMACode. Academicmedicalcentersdidnot set a better example. Few of them had rigorous policies, and the exceptions received little notice. At that same time, pressure to strengthen the governance of physician-industry relationships was mounting. First, a substantialbodyof research indicated thatgifts, stipends, andhonoraria from drug companies influenced physiciansâ€™ treatment decisions. Second, the media were relentless in exposing drug companyâ€“physicianmisconduct,whichranged fromfalse statements and billing to off-label promotion of products to outright bribery. Third, whistleblowers were alerting federal and state prosecutors to drug and device company illegalities, leading to successful prosecutions that resulted in millions of dollars in settlements and fines. From 2000 to 2004, 12 major health care fraud settlements led to pharmaceutical companies paying almost $4 billion in criminal and civil fines. The largest was the 2001 TAP/Lupron case, with an $875 million settlement. Taken together, these developments were making the status quo unacceptable. In January 2006, the ABIM-IMAP task force published its policy recommendations on conflict of interest. The proposals captured significant media and academic attention and stimulated many academic medical centers (AMCs) to reconsider their guidelines. In April 2008, a task force appointed by the Association of American Medical Colleges (AAMC) issued recommendations on conflict of interest, and in June2008, the associationâ€™s executive council approved them. With only a few exceptions, the positions in the 2 documents are similar, providing them with presumptive standing in the field. Both proposals are much more exacting than earlier guidelines on physician-industry relationships. The proposed guidelines prohibit all gifts (zero-dollar limit), whether onor off-site, and prohibit food provided by industry: â€œIndustrysupplied food and meals are considered personal gifts and will not be permitted or accepted.â€ Both proposals recommend that product samples are centrally managed to â€œdistance the company and its products from the physician.â€ The AAMC would also restrict industry representativesâ€™ access to physicians, requiring credentialing mechanisms and formal appointments and invitations. Both propose that industry funds for continuing medical education and travel to bona fide medical meetings should be distributed not by academic departments but from a central medical center office. Both prohibit ghostwriting and differ only on speakerâ€™s bureaus. The ABIM-IMAP task force prohibits these activities; the AAMC proposals â€œstrongly discourageâ€ them. The AAMC report does not make reference to the many positive changes that some of its members have already made. At least 25 medical centers from both the public and the private sectors and from all regions of the country, including Boston University, University of Massachusettsâ€“Worcester, and Yale University; University of Pennsylvania and Pittsburgh University; the universities of Michigan, Wisconsin, and Chicago; and the entire University of California system, now have in place strong conflict-of-interest policies. These AMCs have been joined by such health care delivery organizations as the Henry Ford Health Systems (Detroit), Kaiser Permanente (northern California), and the US Veterans Administration network. How did these changes come about? Immediately after the publication of the ABIM-IMAP recommendations, the Pew Charitable Trusts contacted IMAP to explore strategies to promote their enactment. The discussions, joined by Commu-",2008,JAMA
Ãœber Cuprate (III),"Literaturangaben uber 3-wertiges Kupfer. â€“ Es wird gezeigt, das die Oxydation von Cu(II) zu (CuIII) durch Persulfat nach Scagliarini und Torelli nur sehr unvollstandig erfolgt. Cu(II) wird in Natronlauge durch Alkalihypobromit vollstandig zu sehr zersetzlichem Natriumcuprat(III) oxydiert, das aus der tief rotbraunen Losung abgeschieden und isoliert, jedoch nicht ohne Zersetzung in trockener Form gewonnen werden kann. Durch Umsetzung der Natriumcuprat(III)-losung mit BaCl2 erhalt man relativ bestandiges Bariumcuprat(III) Ba(CuO2)2 Â· H2O, dessen Struktur auf Grund magnetochemischer Messungen von W. Klemm diskutiert wird. Das entsprechende Sr-salz ist wesentlich instabiler und unterliegt daher beim Trocknen ebenso wie das Natriumcuprat(III) der Zersetzung. Die von Buntin und Wlassow angegebene Methode zur Darstellung von reinem Cu2O3 liefert diese Verbindung nicht. Es wird uber Versuche zur Darstellung von Cu2O3 Â· aq berichtet.",1951,Zeitschrift fÃ¼r anorganische und allgemeine Chemie
Extended Bayesian information criterion in the Cox model with a high-dimensional feature space,"Variable selection in the Cox proportional hazards model (the Cox model) has manifested its importance in many microarray genetic studies. However, theoretical results on the procedures of variable selection in the Cox model with a high-dimensional feature space are rare because of its complicated data structure. In this paper, we consider the extended Bayesian information criterion (EBIC) for variable selection in the Cox model and establish its selection consistency in the situation of high-dimensional feature space. The EBIC is adopted to select the best model from a model sequence generated from the SIS-ALasso procedure. Simulation studies and real data analysis are carried out to demonstrate the merits of the EBIC.",2015,Annals of the Institute of Statistical Mathematics
"Uncertainty Modeling in Finite Element, Fatigue and Stability of Systems","Probabilistic finite element analysis of large structural systems, S. Mahadevan reliability evaluation of structures using nonlinear SFEM, A. Haldar and L.-W. Gao finite element method for stochastic structures based on inverse of stiffness matrix, I. Elishakoff and Y.-J. Ren the weighted integral method and the variability response function as part of an SFEM formulation, G. Deodatis and L. Graham response of a vibrating structure to turbulent wall pressure - fluid-loaded structure modes series and boundary element method, P.J.T. Filippi and D. Mazzoni reliability-based structural fatigue damage evaluation and maintenance using non-destructive inspections, Z.-W. Zhao and A. Haldar uncertainty modelling in structural stability, B.W. Yeigh and M. Shinozuka global stability analysis of nonlinear dynamical systems, R. Valery Roy dynamic random snap-buckling of composite shallow shells, R. Heuer et al buckling analysis and design of imperfection-sensitive structures, G.V. Palassopoulos basic concepts of fault-tolerant computing design, C. Aktouf et al.",1997,
Eviter les Ã©cueils statistiques de la RDC: nouvelles estimations sur les tendances du bien-Ãªtre et de la pauvretÃ© (2005-2012) selon une approche de dÃ©sagrÃ©gation spatiale,"Ce document sâ€™appuie sur deux series de donnees sur le budget des menages (2005 et 2012) pour presenter une proposition dâ€™analyse integree des changements les plus recents en matiere de bien-etre et de pauvrete en Republique Democratique du Congo (RDC). Confronte a divers defis methodologiques, il aborde quatre points pour ameliorer la comparabilite du bien-etre et de la pauvrete dans le temps et lâ€™espace. Sa caracteristique la plus saillante est le degre eleve de precision spatiale, qui permet de mieux saisir la variation des conditions de vie et des opportunites economiques en RDC. Comparee aux statistiques officielles, cette approche donne une perspective completement differente de la pauvrete, tant en termes de niveaux quâ€™en termes de tendances. Les nouvelles estimations sont egalement triangulees avec les changements en termes de sous-nutrition. En utilisantlâ€™indicateur de consommation genere par cette approche, on constate que la croissance au niveau des menages urbains a ete en moyenne legerement positive et favorable aux couches plus pauvres, alors quâ€™elle a ete negative et proriche pour leurs correspondants ruraux. Lâ€™effet combine de ces tendances opposees de bien-etre est une reduction mineure de la pauvrete dans les villes congolaises et son augmentation dans le milieu rural. Il existe cependant dâ€™importantes differences regionales que nous classons en quatre tendances de bien-etre. Compte tenu des differences entre notre analyse et les statistiques officielles, des travaux supplementaires sont necessaires pour verifier la methodologie proposee, la robustesse des resultats ainsi que le profil de pauvrete qui en resulte.",2018,
Performance Analysis of Parameter Estimation Using LASSO,"The Least Absolute Shrinkage and Selection Operator (LASSO) has gained attention in a wide class of continuous parametric estimation problems with promising results. It has been a subject of research for more than a decade. Due to the nature of LASSO, the previous analyses have been non-parametric. This ignores useful information and makes it difficult to compare LASSO to traditional estimators. In particular, the role of the regularization parameter and super-resolution properties of LASSO have not been well-understood yet. The objective of this work is to provide a new insight into this context by introducing LASSO as a parametric technique of a varying order. This provides us theoretical expressions for the LASSO-based estimation error and false alarm rate in the asymptotic case of high SNR and dense grids. For this case, LASSO is compared to maximum likelihood and conventional beamforming. It is found that LASSO loses performance due to the regularization term, but the amount of loss is practically negligible with a proper choice of the regularization parameter. Thus, we provide suggestions on the selection of the regularization parameter. Without loss of generality, we present the comparative numerical results in the context of Direction of Arrival (DOA) estimation using a sensor array.",2012,arXiv: Computation
Contribution Ã  l'Ã©tude de la torsion des poutres en voiles minces et des poutres Ã  profil dissymÃ©trique,"Cette recherche est une contribution a l'etude de la torsion des poutres en voiles minces ouverts et des poutres a sections transversales non symetriques. En effet, dans le cas des poutres en voiles minces ouverts, on a developpe la statique de la torsion suivant la theorie de Vlassov, c'est-a-dire en tenant compte du gauchissement qui accompagne en general la torsion, et ses effets sur les elements de structure. Notre travail commence par la resolution de l'equation differentielle de la torsion genee pour diverses conditions aux limites et differents chargements. Des exemples numeriques ont concretise l'importance de la prise en compte du gauchissement dans le cas des elements minces. L'etude a ete completee par la formulation de la poutre continue soumise a la torsion et par une etude numerique comparative avec la methode des elements finis en utilisant une modelisation en elements coques et montrant la concordance entre les deux methodes. D'autre part, dans le cas des poutres a profil dissymetrique, le centre de torsion n'est pas en general confondu avec le centre de gravite. Notre travail etait de prendre en compte cette excentricite et d'introduire son effet dans la matrice de rigidite d'un element de poutre droite, ainsi que ses effets sur les sollicitations et les deplacements des elements de structure. L'etude a ete completee par plusieurs exemples schematisant l'interet de l'utilisation de la matrice de rigidite modifiee.",1998,
Stable LASSO for High-Dimensional Feature Selection through Proximal Optimization,"The l1-norm regularization is commonly used when estimating (generalized) linear models while enforcing sparsity. The automatic feature selection embedded in such an estimation is however known to be highly unstable since, among correlated features, an l1 penalty tends to favor the selection of a single feature, essentially picked at random. This paper introduces a modified optimization objective to stabilize LASSO or similar approaches. The solution to this modified problem is constrained by a norm ball rescaled according to the variances of the predictor variables. We further describe how such problems can be efficiently solved through proximal optimization. Classification experiments conducted on several microarray datasets show the benefits of the proposed approach, both in terms of stability and predictive performances, as compared to the original LASSO, Elastic Net, Trace LASSO and a simple variance based filtering.",2013,
An Ensemble Approach to Knowledge-Based Intensity-Modulated Radiation Therapy Planning,"Knowledge-based planning (KBP) utilizes experienced planners' knowledge embedded in prior plans to estimate optimal achievable dose volume histogram (DVH) of new cases. In the regression-based KBP framework, previously planned patients' anatomical features and DVHs are extracted, and prior knowledge is summarized as the regression coefficients that transform features to organ-at-risk DVH predictions. In our study, we find that in different settings, different regression methods work better. To improve the robustness of KBP models, we propose an ensemble method that combines the strengths of various linear regression models, including stepwise, lasso, elastic net, and ridge regression. In the ensemble approach, we first obtain individual model prediction metadata using in-training-set leave-one-out cross validation. A constrained optimization is subsequently performed to decide individual model weights. The metadata is also used to filter out impactful training set outliers. We evaluate our method on a fresh set of retrospectively retrieved anonymized prostate intensity-modulated radiation therapy (IMRT) cases and head and neck IMRT cases. The proposed approach is more robust against small training set size, wrongly labeled cases, and dosimetric inferior plans, compared with other individual models. In summary, we believe the improved robustness makes the proposed method more suitable for clinical settings than individual models.",2018,Frontiers in Oncology
Bayesian Gaussian Graphical models using sparse selection priors and their mixtures,"Bayesian Gaussian Graphical Models Using Sparse Selection Priors and Their Mixtures. (August 2011) Rajesh Talluri, B.Tech., Indian Institute of Technology, Guwahati Co-Chairs of Advisory Committee: Dr. Bani K. Mallick Dr. Veerabhadran Baladandayuthapani We propose Bayesian methods for estimating the precision matrix in Gaussian graphical models. The methods lead to sparse and adaptively shrunk estimators of the precision matrix, and thus conduct model selection and estimation simultaneously. Our methods are based on selection and shrinkage priors leading to parsimonious parameterization of the precision (inverse covariance) matrix, which is essential in several applications in learning relationships among the variables. In Chapter I, we employ the Laplace prior on the off-diagonal element of the precision matrix, which is similar to the lasso model in a regression context. This type of prior encourages sparsity while providing shrinkage estimates. Secondly we introduce a novel type of selection prior that develops a sparse structure of the precision matrix by making most of the elements exactly zero, ensuring positive-definiteness. In Chapter II we extend the above methods to perform classification. Reversephase protein array (RPPA) analysis is a powerful, relatively new platform that allows for high-throughput, quantitative analysis of protein networks. One of the challenges that currently limits the potential of this technology is the lack of methods that allows for accurate data modeling and identification of related networks and samples. Such models may improve the accuracy of biological sample classification based on patterns of protein network activation, and provide insight into the distinct biological relationships underlying different cancers. We propose a Bayesian sparse graphical modeling",2012,
Quality Control of a Health Information System for Causes of Death Statistics in Burkina Faso Using Capture-Recapture Method,"INTRODUCTION
The information system on the causes of death (ISCD), set up in Burkina Faso in January 2014 at the University Hospital Center Souro Sanon (UHCSS) of Bobo-Dioulasso, was evaluated to assess its completeness in terms of death statistics generation.


METHOD
The capture-recapture method was used to assess this quality control using the three-sources technique.


RESULTS
The cross verification of the three data sources (mortuary, admission department, death certificate) gave the following estimations: number of deaths observed: 735, total estimated deaths: 852 [820-900], i.e. 86% of completeness achieved by the statistics generating system.


DISCUSSION
The ISCD is functional and produces easy-to-cross-check quality data. It could be extended to the entire country for the generation of mortality statistics. Nevertheless, it needs to be improved before deploying across the country.",2016,Studies in health technology and informatics
